,ds,TMAX_14avg,TMIN_14avg,TOBS_14avg,PDO,AMO,y,PRCP
78,1945-02-07,32.142857142857146,12.928571428571429,20.571428571428573,-0.27548387096774196,0.3240322580645162,26.0,0.19
79,1945-02-08,32.285714285714285,13.571428571428571,21.5,-0.2835483870967742,0.32690322580645165,26.0,0.0
80,1945-02-09,32.57142857142857,13.857142857142858,21.214285714285715,-0.29161290322580646,0.3297741935483871,33.0,0.51
81,1945-02-10,32.214285714285715,14.214285714285714,21.857142857142858,-0.2996774193548387,0.3326451612903226,33.0,0.0
82,1945-02-11,32.714285714285715,14.785714285714286,22.571428571428573,-0.30774193548387097,0.3355161290322581,34.0,0.0
83,1945-02-12,32.785714285714285,15.571428571428571,23.214285714285715,-0.3158064516129032,0.3383870967741936,36.0,0.24
84,1945-02-13,32.42857142857143,16.357142857142858,23.928571428571427,-0.32387096774193547,0.34125806451612906,40.0,0.54
85,1945-02-14,32.714285714285715,17.285714285714285,24.357142857142858,-0.3319354838709677,0.34412903225806457,43.0,0.39
86,1945-02-15,32.142857142857146,17.214285714285715,23.642857142857142,-0.34,0.34700000000000003,41.0,0.0
87,1945-02-16,32.214285714285715,16.357142857142858,22.357142857142858,-0.33,0.3475714285714286,36.0,0.0
88,1945-02-17,31.857142857142858,15.714285714285714,22.0,-0.32,0.3481428571428572,28.0,0.0
89,1945-02-18,31.928571428571427,15.571428571428571,21.928571428571427,-0.31000000000000005,0.34871428571428575,32.0,0.54
90,1945-02-19,31.714285714285715,15.428571428571429,21.285714285714285,-0.30000000000000004,0.3492857142857143,43.0,0.89
91,1945-02-20,31.571428571428573,15.071428571428571,21.0,-0.29000000000000004,0.34985714285714287,37.0,0.0
92,1945-02-21,30.857142857142858,14.928571428571429,20.285714285714285,-0.28,0.3504285714285714,41.0,0.48
93,1945-02-22,29.642857142857142,13.714285714285714,18.571428571428573,-0.27,0.35100000000000003,41.0,0.0
94,1945-02-23,29.214285714285715,13.071428571428571,17.928571428571427,-0.26,0.3515714285714286,34.0,0.0
95,1945-02-24,29.428571428571427,12.857142857142858,17.642857142857142,-0.25,0.35214285714285715,34.0,0.0
96,1945-02-25,29.214285714285715,12.5,16.928571428571427,-0.24000000000000002,0.35271428571428576,33.0,0.0
97,1945-02-26,29.357142857142858,11.357142857142858,15.714285714285714,-0.23000000000000004,0.3532857142857143,31.0,0.0
98,1945-02-27,29.471230158730158,10.781746031746033,15.187229437229437,-0.22000000000000003,0.35385714285714287,27.0,0.0
99,1945-02-28,29.54265873015873,9.353174603174605,14.330086580086581,-0.21000000000000002,0.3544285714285714,24.0,0.0
100,1945-03-01,29.971230158730158,9.71031746031746,14.758658008658008,-0.2,0.355,24.0,0.0
101,1945-03-02,30.256944444444446,10.21031746031746,15.258658008658008,-0.19000000000000003,0.3555714285714286,29.0,0.54
102,1945-03-03,30.39980158730159,10.13888888888889,14.615800865800866,-0.18000000000000002,0.35614285714285715,33.0,0.3
103,1945-03-04,29.756944444444446,10.067460317460318,14.615800865800866,-0.17,0.3567142857142857,31.0,0.66
104,1945-03-05,29.54265873015873,8.924603174603176,13.615800865800866,-0.16000000000000003,0.3572857142857143,28.0,0.2
105,1945-03-06,29.185515873015873,8.13888888888889,13.187229437229437,-0.15000000000000002,0.3578571428571429,30.0,0.17
106,1945-03-07,29.756944444444446,7.996031746031747,13.830086580086581,-0.14,0.35842857142857143,29.0,0.49
107,1945-03-08,30.54265873015873,8.496031746031747,14.472943722943723,-0.13000000000000003,0.359,29.0,0.0
108,1945-03-09,31.04265873015873,9.067460317460318,14.972943722943723,-0.12000000000000002,0.35957142857142854,29.0,0.0
109,1945-03-10,32.39980158730159,9.63888888888889,15.472943722943723,-0.11000000000000001,0.36014285714285715,29.0,0.0
110,1945-03-11,33.68551587301587,10.71031746031746,16.901515151515152,-0.10000000000000003,0.3607142857142857,29.0,0.0
111,1945-03-12,34.97123015873016,12.13888888888889,18.47294372294372,-0.09000000000000002,0.36128571428571427,29.0,0.0
112,1945-03-13,36.285714285714285,12.928571428571429,19.428571428571427,-0.08000000000000002,0.3618571428571429,30.0,0.0
113,1945-03-14,36.57142857142857,14.285714285714286,20.214285714285715,-0.07,0.36242857142857143,31.0,0.0
114,1945-03-15,36.285714285714285,13.714285714285714,20.285714285714285,-0.06,0.363,35.0,1.06
115,1945-03-16,35.92857142857143,13.214285714285714,19.928571428571427,-0.04806451612903226,0.35393548387096774,40.0,0.0
116,1945-03-17,35.714285714285715,13.214285714285714,20.5,-0.03612903225806451,0.3448709677419355,41.0,0.0
117,1945-03-18,35.857142857142854,12.928571428571429,19.785714285714285,-0.024193548387096767,0.33580645161290323,39.0,1.7
118,1945-03-19,36.785714285714285,13.214285714285714,20.0,-0.012258064516129027,0.326741935483871,31.0,0.0
119,1945-03-20,38.214285714285715,14.071428571428571,21.285714285714285,-0.00032258064516128837,0.3176774193548387,29.0,0.0
120,1945-03-21,39.42857142857143,15.357142857142858,22.357142857142858,0.011612903225806465,0.3086129032258064,24.0,0.0
121,1945-03-22,40.785714285714285,16.071428571428573,23.428571428571427,0.023548387096774204,0.29954838709677417,24.0,0.0
122,1945-03-23,41.07142857142857,16.357142857142858,23.714285714285715,0.03548387096774194,0.2904838709677419,26.0,0.58
123,1945-03-24,40.42857142857143,16.071428571428573,23.142857142857142,0.04741935483870968,0.28141935483870967,33.0,0.37
124,1945-03-25,38.857142857142854,15.428571428571429,22.214285714285715,0.05935483870967742,0.2723548387096774,33.0,0.27
125,1945-03-26,39.357142857142854,14.357142857142858,21.714285714285715,0.07129032258064516,0.2632903225806451,37.0,0.61
126,1945-03-27,38.642857142857146,13.428571428571429,20.357142857142858,0.08322580645161293,0.25422580645161286,41.0,0.0
127,1945-03-28,38.40231092436975,12.78466386554622,20.179723502304146,0.09516129032258067,0.24516129032258063,47.0,0.0
128,1945-03-29,38.330882352941174,13.35609243697479,20.25115207373272,0.1070967741935484,0.23609677419354835,43.0,0.82
129,1945-03-30,38.54516806722689,13.427521008403362,20.179723502304146,0.11903225806451614,0.2270322580645161,33.0,0.0
130,1945-03-31,39.47373949579832,13.85609243697479,20.46543778801843,0.13096774193548388,0.21796774193548385,28.0,0.0
131,1945-07-01,42.61659663865546,17.070378151260506,24.25115207373272,0.14290322580645162,0.2089032258064516,25.0,0.0
132,1945-07-02,44.54516806722689,20.570378151260506,27.75115207373272,0.15483870967741936,0.19983870967741935,25.0,0.0
133,1945-07-03,46.759453781512605,23.998949579831933,30.96543778801843,0.1667741935483871,0.19077419354838707,25.0,0.0
134,1945-07-04,48.830882352941174,27.070378151260506,33.39400921658986,0.17870967741935484,0.18170967741935481,25.0,0.0
135,1945-07-05,51.330882352941174,30.35609243697479,35.82258064516129,0.1906451612903226,0.17264516129032256,25.0,0.0
136,1945-07-06,53.90231092436975,33.713235294117645,39.17972350230415,0.20258064516129032,0.16358064516129028,23.0,0.0
137,1945-07-07,57.04516806722689,37.42752100840336,43.25115207373272,0.21451612903225808,0.15451612903225803,16.0,0.0
138,1945-07-08,60.61659663865546,40.713235294117645,46.89400921658986,0.22645161290322585,0.14545161290322578,16.0,0.0
139,1945-07-09,61.61659663865546,44.213235294117645,49.536866359447004,0.23838709677419356,0.13638709677419353,12.0,0.0
140,1945-07-10,63.40231092436975,47.070378151260506,52.60829493087557,0.25032258064516133,0.12732258064516128,7.0,0.04
141,1945-07-11,66.21428571428571,49.92857142857143,55.214285714285715,0.26225806451612904,0.118258064516129,0.0,0.0
142,1945-07-12,69.35714285714286,53.357142857142854,58.42857142857143,0.2741935483870968,0.10919354838709672,0.0,0.0
143,1945-07-13,72.71428571428571,57.214285714285715,62.42857142857143,0.2861290322580645,0.10012903225806447,0.0,0.0
144,1945-07-14,75.07142857142857,60.57142857142857,65.35714285714286,0.2980645161290323,0.09106451612903221,0.0,0.0
145,1945-07-15,76.14285714285714,60.642857142857146,66.07142857142857,0.31,0.08199999999999999,0.0,0.01
146,1945-07-16,76.85714285714286,61.285714285714285,66.64285714285714,0.2803225806451613,0.08277419354838708,0.0,0.0
147,1945-07-17,77.07142857142857,61.857142857142854,66.92857142857143,0.2506451612903226,0.08354838709677419,0.0,0.0
148,1945-07-18,77.14285714285714,60.714285714285715,67.0,0.22096774193548388,0.08432258064516128,0.0,0.01
149,1945-07-19,76.64285714285714,60.142857142857146,67.07142857142857,0.19129032258064516,0.08509677419354837,0.0,0.0
150,1945-07-20,76.78571428571429,59.857142857142854,67.21428571428571,0.16161290322580646,0.08587096774193548,0.0,0.0
151,1945-07-21,77.21428571428571,60.142857142857146,67.5,0.13193548387096776,0.08664516129032257,0.0,0.01
152,1945-07-22,77.57142857142857,60.07142857142857,67.92857142857143,0.10225806451612904,0.08741935483870966,0.0,0.01
153,1945-07-23,78.07142857142857,59.0,68.78571428571429,0.07258064516129034,0.08819354838709677,0.0,0.07
154,1945-07-24,79.5,59.785714285714285,69.71428571428571,0.04290322580645162,0.08896774193548386,0.0,0.0
155,1945-07-25,80.21428571428571,60.142857142857146,70.07142857142857,0.01322580645161292,0.08974193548387097,0.0,0.0
156,1945-07-26,81.14285714285714,60.42857142857143,71.0,-0.016451612903225776,0.09051612903225806,0.0,0.0
157,1945-07-27,81.92857142857143,59.785714285714285,71.35714285714286,-0.04612903225806447,0.09129032258064515,0.0,0.0
158,1945-07-28,82.64285714285714,59.785714285714285,72.0,-0.07580645161290317,0.09206451612903226,0.0,0.0
159,1945-07-29,82.5,60.357142857142854,71.92857142857143,-0.10548387096774192,0.09283870967741935,0.0,0.0
160,1945-07-30,82.35714285714286,59.785714285714285,72.14285714285714,-0.13516129032258062,0.09361290322580644,0.0,0.01
161,1945-07-31,82.5,59.5,71.78571428571429,-0.16483870967741932,0.09438709677419355,0.0,0.0
162,1945-08-01,82.21428571428571,60.214285714285715,71.78571428571429,-0.19451612903225807,0.09516129032258064,0.0,0.2
163,1945-08-02,82.35714285714286,60.714285714285715,71.85714285714286,-0.22419354838709676,0.09593548387096773,0.0,0.0
164,1945-08-03,81.92857142857143,60.0,71.57142857142857,-0.25387096774193546,0.09670967741935484,0.0,0.0
165,1945-08-04,80.35714285714286,58.714285714285715,70.78571428571429,-0.28354838709677416,0.09748387096774193,0.0,0.85
166,1945-08-05,79.57142857142857,57.92857142857143,69.5,-0.31322580645161285,0.09825806451612903,0.0,0.48
167,1945-08-06,79.35714285714286,58.92857142857143,69.14285714285714,-0.34290322580645155,0.09903225806451613,0.0,0.0
168,1945-08-07,78.21428571428571,57.857142857142854,68.21428571428571,-0.37258064516129025,0.09980645161290322,0.0,0.13
169,1945-08-08,77.64285714285714,56.714285714285715,68.14285714285714,-0.40225806451612894,0.10058064516129031,0.0,0.47
170,1945-08-09,76.5,55.214285714285715,67.14285714285714,-0.43193548387096764,0.10135483870967742,0.0,0.63
171,1945-08-10,75.0,55.214285714285715,66.35714285714286,-0.46161290322580634,0.10212903225806451,0.0,0.0
172,1945-08-11,74.42857142857143,54.285714285714285,66.0,-0.49129032258064514,0.10290322580645161,0.0,0.0
173,1945-08-12,74.42857142857143,53.5,65.92857142857143,-0.5209677419354839,0.1036774193548387,0.0,0.0
174,1945-08-13,74.21428571428571,52.642857142857146,65.42857142857143,-0.5506451612903225,0.1044516129032258,0.0,0.25
175,1945-08-14,73.42857142857143,51.714285714285715,65.14285714285714,-0.5803225806451613,0.10522580645161289,0.0,0.27
176,1945-08-15,73.21428571428571,51.142857142857146,64.57142857142857,-0.61,0.106,0.0,0.0
177,1945-08-16,72.92857142857143,50.07142857142857,64.14285714285714,-0.6335483870967742,0.10848387096774194,0.0,0.0
178,1945-08-17,72.71428571428571,49.5,63.714285714285715,-0.6570967741935484,0.11096774193548387,0.0,0.0
179,1945-08-18,73.14285714285714,49.285714285714285,63.642857142857146,-0.6806451612903226,0.1134516129032258,0.0,0.01
180,1945-08-19,72.92857142857143,49.142857142857146,63.642857142857146,-0.7041935483870968,0.11593548387096773,0.0,0.83
181,1945-08-20,72.28571428571429,48.285714285714285,62.92857142857143,-0.727741935483871,0.11841935483870968,0.0,0.3
182,1945-08-21,72.42857142857143,47.857142857142854,63.07142857142857,-0.7512903225806451,0.1209032258064516,0.0,0.0
183,1945-08-22,72.28571428571429,47.92857142857143,62.785714285714285,-0.7748387096774194,0.12338709677419354,0.0,0.0
184,1945-08-23,72.57142857142857,48.714285714285715,62.92857142857143,-0.7983870967741935,0.12587096774193549,0.0,0.0
185,1945-08-24,72.78571428571429,48.42857142857143,63.07142857142857,-0.8219354838709678,0.12835483870967743,0.0,0.0
186,1945-08-25,73.07142857142857,47.92857142857143,62.785714285714285,-0.8454838709677419,0.13083870967741934,0.0,0.0
187,1945-08-26,72.57142857142857,47.42857142857143,62.357142857142854,-0.8690322580645162,0.13332258064516128,0.0,0.0
188,1945-08-27,72.35714285714286,47.42857142857143,62.07142857142857,-0.8925806451612903,0.13580645161290322,0.0,0.16
189,1945-08-28,73.0,47.714285714285715,62.285714285714285,-0.9161290322580645,0.13829032258064516,0.0,0.0
190,1945-08-29,73.28571428571429,47.785714285714285,62.857142857142854,-0.9396774193548387,0.1407741935483871,0.0,0.0
191,1945-08-30,73.07142857142857,47.92857142857143,62.785714285714285,-0.9632258064516129,0.14325806451612905,0.0,0.03
192,1945-08-31,73.57142857142857,49.0,63.357142857142854,-0.9867741935483871,0.14574193548387096,0.0,0.0
193,1945-11-01,70.91871921182266,47.206896551724135,60.846361185983824,-1.0103225806451612,0.1482258064516129,6.0,1.75
194,1945-11-02,69.16748768472907,45.412561576354676,58.93599704032556,-1.0338709677419355,0.15070967741935484,9.0,1.0
195,1945-11-03,67.39367816091955,43.7863711001642,56.88929374362226,-1.0574193548387099,0.15319354838709678,9.2,0.2
196,1945-11-04,65.32342054967833,42.46669896901666,54.8027552820838,-1.080967741935484,0.1556774193548387,9.2,0.0
197,1945-11-05,62.944849121106905,40.7547942071119,52.45821746695775,-1.104516129032258,0.15816129032258064,9.2,0.0
198,1945-11-06,60.43665239979543,38.47727664270909,49.9870636208039,-1.1280645161290324,0.16064516129032258,9.2,0.0
199,1945-11-07,56.079509542652566,35.83441949985195,46.41563504937533,-1.1516129032258067,0.16312903225806452,22.299999999999997,1.23
200,1945-11-08,51.43665239979543,33.1915623569948,42.34420647794676,-1.1751612903225808,0.16561290322580646,31.299999999999997,1.19
201,1945-11-09,47.15093811408114,30.62013378556623,38.55849219223247,-1.1987096774193549,0.1680967741935484,33.4,0.21
202,1945-11-10,44.43665239979543,28.262990928423374,35.9870636208039,-1.222258064516129,0.17058064516129032,38.3,0.53
203,1945-11-11,41.22236668550971,25.97727664270909,32.84420647794676,-1.2458064516129033,0.17306451612903226,45.5,0.38
204,1945-11-12,37.36522382836686,23.191562356994805,29.058492192232475,-1.2693548387096776,0.1755483870967742,57.0,0.6
205,1945-11-13,33.72236668550971,20.47727664270909,25.558492192232475,-1.2929032258064517,0.1780322580645161,68.0,0.75
206,1945-11-14,30.008080971223997,16.97727664270909,22.629920763661044,-1.3164516129032258,0.18051612903225805,68.0,0.0
207,1945-11-15,30.66079033082991,17.27038009098495,22.783559577677217,-1.34,0.183,63.0,0.1
208,1945-11-16,30.12630757220922,16.99328649492584,21.97963800904977,-1.3616666666666668,0.18146666666666667,71.0,1.12
209,1945-11-17,29.54297423887589,16.69090554254489,21.597769877181634,-1.3833333333333333,0.17993333333333333,75.3,0.22
210,1945-11-18,28.541803278688537,15.582006245121002,20.184308338720093,-1.405,0.1784,78.8,0.24
211,1945-11-19,27.991803278688536,14.57962529274005,19.957417582417573,-1.4266666666666667,0.17686666666666667,78.8,0.0
212,1945-11-20,27.00000000000001,13.500000000000002,18.35714285714285,-1.4483333333333335,0.17533333333333334,91.8,1.1
213,1945-11-21,26.92857142857144,12.42857142857143,17.85714285714285,-1.47,0.17379999999999998,78.7,0.0
214,1945-11-22,27.642857142857157,12.42857142857143,18.92857142857142,-1.4916666666666667,0.17226666666666665,69.7,0.0
215,1945-11-23,30.214285714285726,13.35714285714286,20.785714285714278,-1.5133333333333334,0.17073333333333332,67.60000000000001,0.0
216,1945-11-24,31.7857142857143,14.071428571428573,21.35714285714285,-1.5350000000000001,0.1692,62.70000000000001,0.0
217,1945-11-25,32.571428571428584,14.85714285714286,22.071428571428562,-1.5566666666666666,0.16766666666666666,55.50000000000001,0.0
218,1945-11-26,33.21428571428573,15.142857142857144,22.42857142857142,-1.5783333333333334,0.16613333333333333,47.00000000000001,0.24
219,1945-11-27,34.14285714285715,15.571428571428573,23.499999999999993,-1.6,0.1646,36.00000000000001,0.0
220,1945-11-28,35.64285714285716,16.78571428571429,24.35714285714285,-1.6216666666666666,0.16306666666666667,36.00000000000001,0.0
221,1945-11-29,35.64285714285716,17.357142857142858,24.714285714285705,-1.6433333333333333,0.16153333333333333,35.00000000000001,0.0
222,1945-11-30,36.14285714285716,17.785714285714285,25.142857142857135,-1.665,0.15999999999999998,27.500000000000007,0.23
223,1945-12-01,35.71428571428573,17.357142857142858,24.42857142857142,-1.6866666666666668,0.15846666666666664,25.000000000000007,0.17
224,1945-12-02,35.857142857142875,17.428571428571427,24.714285714285705,-1.7083333333333335,0.1569333333333333,21.500000000000007,0.0
225,1945-12-03,36.14285714285716,17.714285714285715,24.214285714285705,-1.73,0.15539999999999998,21.500000000000007,0.0
226,1945-12-04,37.428571428571445,18.5,26.142857142857135,-1.7516666666666667,0.15386666666666665,8.500000000000007,0.0
227,1945-12-05,39.357142857142875,20.142857142857142,27.285714285714278,-1.7733333333333334,0.15233333333333332,8.500000000000007,0.0
228,1945-12-06,39.57142857142859,20.642857142857142,26.785714285714278,-1.795,0.1508,9.500000000000007,0.0
229,1945-12-07,38.64285714285716,20.142857142857142,25.999999999999993,-1.8166666666666667,0.14926666666666666,10.500000000000007,0.09
230,1945-12-08,36.7857142857143,19.285714285714285,24.499999999999993,-1.8383333333333334,0.14773333333333333,19.500000000000007,0.51
231,1945-12-09,34.357142857142875,17.071428571428573,22.35714285714285,-1.8599999999999999,0.1462,21.500000000000007,0.17
232,1945-12-10,33.357142857142875,15.785714285714286,21.499999999999993,-1.8816666666666668,0.14466666666666667,18.500000000000007,0.0
233,1945-12-11,32.928571428571445,14.928571428571429,20.071428571428562,-1.9033333333333333,0.1431333333333333,20.500000000000007,0.05
234,1945-12-12,30.71428571428573,12.785714285714286,17.285714285714278,-1.925,0.14159999999999998,20.500000000000007,0.0
235,1945-12-13,28.500000000000018,9.785714285714286,14.42857142857142,-1.9466666666666668,0.14006666666666664,20.500000000000007,0.0
236,1945-12-14,26.785714285714302,7.785714285714286,12.571428571428564,-1.9683333333333333,0.13853333333333331,19.000000000000007,0.13
237,1945-12-15,26.071428571428587,6.714285714285714,11.92857142857142,-1.99,0.13699999999999998,17.000000000000007,0.0
238,1945-12-16,25.428571428571445,6.428571428571429,11.714285714285706,-1.961290322580645,0.14148387096774193,17.000000000000007,0.0
239,1945-12-17,24.857142857142872,6.214285714285714,11.499999999999991,-1.9325806451612904,0.14596774193548387,17.000000000000007,0.0
