,ds,TMAX_30avg,TMIN_30avg,TOBS_30avg,PDO,AMO,y,PRCP
2059,1953-03-02,31.106339736061162,10.731253076586915,21.474111841723765,-0.8939285714285715,0.1609642857142857,54.999999999999986,0.29
2060,1953-03-03,30.903597355853996,10.388060588324006,21.310430249683964,-0.9228571428571429,0.15942857142857142,58.999999999999986,0.4
2061,1953-03-04,30.403597355853996,9.935119411853417,21.209388583017297,-0.9517857142857143,0.15789285714285714,61.999999999999986,0.17
2062,1953-03-05,30.003597355853994,9.83609980401028,20.876584350213065,-0.9807142857142859,0.15635714285714286,61.999999999999986,0.0
2063,1953-03-06,29.936930689187328,9.618686868686897,20.83122915895623,-1.0096428571428573,0.15482142857142855,61.999999999999986,0.0
2064,1953-03-07,30.470264022520663,9.618686868686897,20.971333325622897,-1.0385714285714287,0.15328571428571428,59.999999999999986,0.0
2065,1953-03-08,31.23693068918733,9.818686868686898,21.111048810697525,-1.0675000000000001,0.15175,52.999999999999986,0.0
2066,1953-03-09,31.570264022520664,9.95202020202023,21.293124131210345,-1.0964285714285715,0.1502142857142857,52.999999999999986,0.0
2067,1953-03-10,31.803597355853995,10.185882635882665,21.492129106334726,-1.125357142857143,0.1486785714285714,49.999999999999986,0.0
2068,1953-03-11,32.33693068918733,10.485882635882664,21.646479596530803,-1.1542857142857144,0.14714285714285713,44.999999999999986,0.0
2069,1953-03-12,32.53693068918733,11.219215969215998,21.83509298122026,-1.1832142857142858,0.14560714285714285,44.999999999999986,0.0
2070,1953-03-13,32.63693068918733,11.385882635882664,22.033132196906536,-1.2121428571428572,0.14407142857142857,61.999999999999986,1.51
2071,1953-03-14,32.903597355854,11.285882635882665,22.156232687102612,-1.2410714285714286,0.14253571428571427,64.99999999999999,0.27
2072,1953-03-15,33.13693068918733,11.519215969215997,22.297242048111972,-1.27,0.141,64.99999999999999,0.0
2073,1953-03-16,33.57026402252066,11.752549302549332,22.50364523438648,-1.2580645161290323,0.14651612903225805,64.99999999999999,0.0
2074,1953-03-17,33.803597355853995,11.985882635882664,22.61758518536687,-1.2461290322580645,0.15203225806451612,62.999999999999986,0.0
2075,1953-03-18,34.27480947706612,12.119215969215997,22.78954285732454,-1.2341935483870967,0.15754838709677418,59.999999999999986,0.0
2076,1953-03-19,34.60814281039946,12.45254930254933,22.935795719995316,-1.222258064516129,0.16306451612903225,59.999999999999986,0.0
2077,1953-03-20,34.87480947706612,12.65254930254933,23.15220560604892,-1.2103225806451614,0.16858064516129032,58.999999999999986,1.39
2078,1953-03-21,35.136329084909256,12.919215969215998,23.318872272715584,-1.1983870967741936,0.17409677419354838,65.99999999999999,1.15
2079,1953-03-22,35.39325310451711,13.45254930254933,23.68553893938225,-1.1864516129032259,0.17961290322580645,79.99999999999999,1.61
2080,1953-03-23,35.72409887566138,14.385882635882664,24.002470156313468,-1.174516129032258,0.1851290322580645,86.99999999999999,1.31
2081,1953-03-24,36.55743220899471,15.15254930254933,24.210725680745462,-1.1625806451612903,0.19064516129032258,86.99999999999999,0.0
2082,1953-03-25,37.22409887566138,15.8218614718615,24.843568818000367,-1.1506451612903226,0.19616129032258064,86.99999999999999,0.0
2083,1953-03-26,37.89076554232805,16.194979751431394,25.011706072902324,-1.1387096774193548,0.2016774193548387,86.99999999999999,0.0
2084,1953-03-27,38.857432208994716,16.87454964390451,25.343078621921936,-1.126774193548387,0.20719354838709675,86.99999999999999,0.0
2085,1953-03-28,39.05743220899471,17.325087278313113,25.947556233862233,-1.1148387096774193,0.21270967741935481,86.99999999999999,0.0
2086,1953-03-29,39.45743220899472,17.555295611646446,26.29351582982183,-1.1029032258064517,0.21822580645161288,86.99999999999999,0.0
2087,1953-03-30,39.02409887566138,17.56994207629291,26.458066094372093,-1.090967741935484,0.22374193548387095,91.99999999999999,0.65
2088,1953-03-31,38.790765542328046,17.836608742959577,26.6617697980758,-1.0790322580645162,0.229258064516129,82.99999999999999,0.09
2089,1953-04-01,39.12253637566138,18.436608742959574,27.19393354076586,-1.0670967741935484,0.23477419354838708,77.99999999999999,0.0
2090,1953-04-02,39.413541666666674,18.869942076292908,27.713231786379893,-1.0551612903225807,0.24029032258064514,73.99999999999999,0.0
2091,1953-04-03,40.013541666666676,19.30327540962624,28.016697695470803,-1.043225806451613,0.2458064516129032,70.99999999999999,0.0
2092,1953-04-04,40.11354166666668,19.536608742959576,28.276774655547765,-1.0312903225806451,0.2513225806451613,70.99999999999999,0.0
2093,1953-04-05,39.980208333333344,19.80327540962624,28.507762030712644,-1.0193548387096774,0.25683870967741934,71.99999999999999,0.1
2094,1953-04-06,39.513541666666676,19.80327540962624,28.76408643547455,-1.0074193548387096,0.2623548387096774,79.99999999999999,0.76
2095,1953-04-07,38.92216235632184,19.036608742959576,28.64377393547455,-0.9954838709677419,0.2678709677419355,83.99999999999999,0.5
2096,1953-04-08,38.475610632183916,18.636608742959577,28.708878102141217,-0.9835483870967742,0.27338709677419354,89.99999999999999,0.46
2097,1953-04-09,38.14917385057472,18.102746309097142,28.54221143547455,-0.9716129032258065,0.2789032258064516,99.99999999999999,0.83
2098,1953-04-10,37.94566507864489,17.702746309097144,28.584919768807882,-0.9596774193548387,0.28441935483870967,103.99999999999999,0.3
2099,1953-04-11,37.857945780399284,17.00274630909714,28.35750041396917,-0.947741935483871,0.28993548387096774,106.99999999999999,0.11
2100,1953-04-12,37.85854101849452,16.80274630909714,28.190833747302506,-0.9358064516129032,0.2954516129032258,91.99999999999999,0.2
2101,1953-04-13,37.84567552141849,17.16941297576381,28.398125413969172,-0.9238709677419354,0.30096774193548387,87.99999999999999,0.0
2102,1953-04-14,38.16480120447861,17.136079642430477,28.627309485258504,-0.9119354838709677,0.30648387096774193,87.99999999999999,0.0
2103,1953-04-15,37.93146787114527,17.268857420208253,28.845241032877553,-0.9,0.312,87.99999999999999,0.0
2104,1953-04-16,38.13146787114527,17.63552408687492,29.17417095711998,-0.9214814814814815,0.3058888888888889,86.99999999999999,0.0
2105,1953-04-17,38.33146787114527,18.002190753541587,29.472583655532677,-0.942962962962963,0.29977777777777775,97.99999999999999,1.01
2106,1953-04-18,38.13146787114527,18.035524086874922,29.667909934192288,-0.9644444444444444,0.2936666666666667,105.99999999999999,1.01
2107,1953-04-19,38.564801204478606,18.268857420208253,29.840966179022725,-0.985925925925926,0.28755555555555556,96.99999999999999,0.0
2108,1953-04-20,39.36063453781194,19.053425321442823,30.54096617902273,-1.0074074074074075,0.28144444444444444,84.99999999999999,0.0
2109,1953-04-21,40.21792620447861,19.886758654776155,31.08247561298499,-1.028888888888889,0.2753333333333333,69.99999999999999,0.0
2110,1953-04-22,40.951259537811936,20.40248192521641,31.365544396053775,-1.0503703703703704,0.2692222222222222,62.999999999999986,0.0
2111,1953-04-23,40.65002496991071,20.540136246204064,31.62760888642015,-1.0718518518518518,0.26311111111111113,62.999999999999986,0.0
2112,1953-04-24,40.55123709112283,20.45446044052826,31.465263207407805,-1.0933333333333333,0.257,62.999999999999986,0.0
2113,1953-04-25,40.263815707475025,20.461845305612453,31.681288848433447,-1.1148148148148147,0.2508888888888889,62.999999999999986,0.0
2114,1953-04-26,39.86318677665742,20.45586031879971,31.729654861505345,-1.1362962962962964,0.24477777777777776,62.999999999999986,0.0
2115,1953-04-27,39.70784086470773,20.431737778730735,31.58157793842842,-1.1577777777777778,0.23866666666666667,62.999999999999986,0.0
2116,1953-10-01,40.00784086470773,21.122362778730736,32.24824460509509,-1.1792592592592592,0.23255555555555557,62.999999999999986,0.0
2117,1953-10-02,40.7745075313744,21.455696112064068,32.858524272517606,-1.2007407407407407,0.22644444444444445,57.999999999999986,0.0
2118,1953-10-03,41.44117419804106,21.655696112064067,33.31013457847574,-1.2222222222222223,0.22033333333333333,56.999999999999986,0.0
2119,1953-10-04,42.141174198041064,22.122362778730736,33.687494645309485,-1.2437037037037038,0.2142222222222222,56.999999999999986,0.0
2120,1953-10-05,43.04117419804106,22.989029445397403,34.11996944934084,-1.2651851851851852,0.2081111111111111,56.999999999999986,0.0
2121,1953-10-06,43.741174198041065,23.746172302540256,34.55087854024994,-1.2866666666666666,0.202,56.999999999999986,0.0
2122,1953-10-07,44.44117419804106,24.27950563587359,34.937080990282176,-1.308148148148148,0.1958888888888889,56.999999999999986,0.0
2123,1953-10-08,45.54117419804106,24.912838969206923,35.32378923190604,-1.3296296296296295,0.18977777777777777,55.999999999999986,0.0
2124,1953-10-09,46.574507531374394,25.744690821058775,35.67736066047747,-1.3511111111111112,0.18366666666666667,47.999999999999986,0.0
2125,1953-10-10,47.63255350838589,27.044690821058776,36.31282165338527,-1.3725925925925926,0.17755555555555555,43.999999999999986,0.0
2126,1953-10-11,48.31243856585716,27.878024154392108,36.718618754834544,-1.394074074074074,0.17144444444444443,37.999999999999986,0.01
2127,1953-10-12,49.00554201413301,28.644690821058774,37.34855072762366,-1.4155555555555557,0.16533333333333333,27.999999999999986,0.05
2128,1953-10-13,49.609050786062845,29.47802415439211,37.82230959287189,-1.4370370370370371,0.1592222222222222,23.999999999999986,0.0
2129,1953-10-14,50.43010341764179,30.51135748772544,38.564486463620185,-1.4585185185185185,0.15311111111111111,20.999999999999986,0.0
2130,1953-10-15,50.73645262399099,31.411357487725443,39.231153130286856,-1.48,0.147,18.999999999999986,0.17
2131,1953-10-16,51.14931812106702,31.944690821058774,39.466447247933914,-1.4487096774193549,0.1500967741935484,18.999999999999986,0.0
2132,1953-10-17,51.496859104673575,32.644690821058774,39.66379227717368,-1.4174193548387097,0.15319354838709676,18.999999999999986,0.0
2133,1953-10-18,52.09685910467358,33.14524637661433,39.831124209946786,-1.3861290322580646,0.15629032258064515,18.999999999999986,0.0
2134,1953-10-19,52.29685910467357,33.61191304328099,39.97286818026218,-1.3548387096774193,0.15938709677419355,18.999999999999986,0.0
2135,1953-10-20,52.26352577134024,33.811913043280995,40.12494678948365,-1.3235483870967741,0.16248387096774192,10.499999999999986,0.49
2136,1953-10-21,52.344859104673574,33.54524637661432,40.04655172775526,-1.292258064516129,0.1655806451612903,5.999999999999986,0.25
2137,1953-10-22,51.90019243800691,33.41191304328099,40.020269676473205,-1.2609677419354839,0.1686774193548387,5.999999999999986,0.0
2138,1953-10-23,51.46685910467358,33.06067847537976,40.09085791176732,-1.2296774193548388,0.17177419354838708,10.999999999999986,0.5
2139,1953-10-24,50.89152577134025,32.46067847537976,39.716015144471726,-1.1983870967741934,0.17487096774193547,16.999999999999986,0.56
2140,1953-10-25,50.39152577134025,31.81162187160617,39.69902168041944,-1.1670967741935483,0.17796774193548387,16.999999999999986,0.0
2141,1953-10-26,50.32609367257481,31.607300883951847,39.70068205777793,-1.1358064516129032,0.18106451612903224,16.999999999999986,0.0
2142,1953-10-27,50.45821488469603,31.59033118698215,39.67205551456805,-1.104516129032258,0.18416129032258063,16.999999999999986,0.0
2143,1953-10-28,50.71230293501049,31.80982804232806,39.68869654020908,-1.073225806451613,0.18725806451612903,16.999999999999986,0.0
2144,1953-10-29,51.079598532494764,32.02447843078533,39.67366386047051,-1.0419354838709678,0.1903548387096774,16.999999999999986,0.0
2145,1953-10-30,51.06827777777779,32.211788826641786,39.55507411688077,-1.0106451612903227,0.1934516129032258,16.999999999999986,0.0
2146,1953-10-31,50.63494444444446,31.624288826641784,38.93574078354744,-0.9793548387096774,0.1965483870967742,16.999999999999986,0.0
2147,1953-11-01,50.40161111111112,31.519257380100903,38.527577518241316,-0.9480645161290323,0.19964516129032256,16.999999999999986,0.0
2148,1953-11-02,50.16827777777779,31.66108744546038,38.18337461969059,-0.9167741935483871,0.20274193548387096,16.999999999999986,0.0
2149,1953-11-03,49.868277777777784,31.439292573665508,37.94051747683345,-0.885483870967742,0.20583870967741935,16.999999999999986,0.0
2150,1953-11-04,49.468277777777786,31.005959240332174,37.548359811803444,-0.8541935483870968,0.20893548387096772,16.999999999999986,0.0
2151,1953-11-05,48.73494444444445,30.54881638318932,37.120908831411285,-0.8229032258064516,0.21203225806451612,16.999999999999986,0.12
2152,1953-11-06,47.848405982905994,29.84881638318932,36.740766987439656,-0.7916129032258065,0.2151290322580645,28.999999999999986,1.57
2153,1953-11-07,46.98173931623933,28.915483049855986,36.37094228517819,-0.7603225806451613,0.21822580645161288,28.999999999999986,0.0
2154,1953-11-08,46.548405982906,28.31696453133747,35.949147413383315,-0.7290322580645161,0.22132258064516128,28.999999999999986,0.0
2155,1953-11-09,46.281739316239324,27.894742309115248,35.64701975380885,-0.697741935483871,0.22441935483870967,28.999999999999986,0.0
2156,1953-11-10,46.448405982905996,27.599063296769568,35.50788931902624,-0.6664516129032259,0.22751612903225804,28.999999999999986,0.0
2157,1953-11-11,46.48173931623933,27.44721144491772,35.17795734623712,-0.6351612903225807,0.23061290322580644,28.999999999999986,0.0
2158,1953-11-12,46.448405982905996,27.39690841461469,34.93753181432223,-0.6038709677419355,0.23370967741935483,28.999999999999986,0.0
2159,1953-11-13,46.24840598290599,27.16789606893568,34.762021610240595,-0.5725806451612904,0.2368064516129032,28.999999999999986,0.0
2160,1953-11-14,46.474794871794884,26.943653644693253,34.695354943573925,-0.5412903225806452,0.2399032258064516,28.999999999999986,0.0
2161,1953-11-15,46.44146153846155,26.85092637196598,34.393394159260204,-0.51,0.243,28.999999999999986,0.33
2162,1953-11-16,46.34146153846155,26.59907452011413,34.0673941592602,-0.499,0.24346666666666666,28.999999999999986,0.0
2163,1953-11-17,46.008128205128216,25.79907452011413,33.62115530008017,-0.488,0.24393333333333334,37.999999999999986,0.76
2164,1953-11-18,45.16873426573428,24.865741186780795,32.88850223885568,-0.477,0.2444,47.999999999999986,0.54
2165,1953-11-19,44.69492474192475,24.065741186780794,32.432719925930506,-0.466,0.24486666666666665,45.999999999999986,0.0
2166,1953-11-20,44.37106267295923,23.765741186780797,32.29938659259717,-0.455,0.24533333333333332,42.499999999999986,0.0
2167,1953-11-21,43.93418172057827,23.499074520114128,31.732719925930507,-0.444,0.2458,46.499999999999986,0.12
2168,1953-11-22,43.500848387244936,22.965741186780797,31.2852955324443,-0.433,0.24626666666666666,43.499999999999986,0.27
2169,1953-11-23,43.27618172057827,23.09907452011413,31.21418442133319,-0.422,0.24673333333333333,46.499999999999986,1.74
2170,1953-11-24,42.909515053911605,23.19907452011413,30.81987845035723,-0.41100000000000003,0.2472,50.499999999999986,0.64
2171,1953-11-25,42.976181720578275,23.232407853447462,30.46332289480167,-0.4,0.24766666666666667,50.499999999999986,0.0
2172,1953-11-26,42.77618172057827,23.11516647413712,30.32096178369056,-0.389,0.24813333333333334,50.499999999999986,0.0
2173,1953-11-27,42.409515053911605,22.761950099868113,30.18829511702389,-0.378,0.2486,50.499999999999986,0.0
2174,1953-11-28,41.909515053911605,22.48315925019491,29.888295117023894,-0.367,0.24906666666666666,50.499999999999986,0.0
2175,1953-11-29,42.04284838724494,22.260544871109946,29.68829511702389,-0.356,0.24953333333333333,50.499999999999986,0.0
2176,1953-11-30,41.87618172057827,22.080544871109947,29.44096178369056,-0.345,0.25,50.499999999999986,0.0
2177,1953-12-01,41.04284838724494,21.552242984317495,29.099718845837454,-0.33399999999999996,0.25046666666666667,60.499999999999986,1.33
2178,1953-12-02,40.39403886343541,20.710412918958017,28.533052179170788,-0.32299999999999995,0.25093333333333334,62.499999999999986,0.08
2179,1953-12-03,39.6799145696501,20.065541124086224,28.06638551250412,-0.312,0.2514,67.49999999999999,0.35
2180,1953-12-04,38.920027564000385,19.43220779075289,27.64010346122207,-0.301,0.2518666666666667,75.49999999999999,0.53
2181,1953-12-05,38.30780534177816,18.73220779075289,27.067554441614227,-0.29,0.25233333333333335,85.49999999999999,0.5
2182,1953-12-06,38.061010469983295,18.498874457419557,26.739305854043607,-0.279,0.2528,73.49999999999999,0.0
2183,1953-12-07,37.494343803316625,18.298874457419558,26.409671486705367,-0.268,0.2532666666666667,86.49999999999999,1.07
2184,1953-12-08,36.40989935887218,17.498874457419557,25.864799691833575,-0.257,0.2537333333333333,99.49999999999999,1.23
2185,1953-12-09,35.40989935887218,16.52109667964178,25.453688580722464,-0.246,0.2542,101.99999999999999,0.45
2186,1953-12-10,34.40989935887218,15.81677569198746,24.941407878968075,-0.235,0.25466666666666665,108.99999999999999,0.31
2187,1953-12-11,33.37656602553885,14.868627543839311,24.560948108853136,-0.22399999999999998,0.2551333333333333,108.99999999999999,0.0
2188,1953-12-12,32.74323269220552,14.152263907475675,24.102756018457658,-0.21299999999999997,0.2556,108.99999999999999,0.0
2189,1953-12-13,32.043232692205514,13.647942919821354,23.544422685124324,-0.20199999999999996,0.25606666666666666,108.99999999999999,0.0
2190,1953-12-14,31.709899358872182,13.338852010730445,22.833311574013212,-0.191,0.25653333333333334,108.99999999999999,0.0
2191,1953-12-15,31.476566025538848,13.174517136565063,22.766644907346542,-0.18,0.257,108.99999999999999,0.0
2192,1953-12-16,31.343232692205515,12.96081343286136,22.53331157401321,-0.21064516129032257,0.256,108.99999999999999,0.0
2193,1953-12-17,31.443232692205516,13.157423602352884,22.485432786134425,-0.24129032258064514,0.255,99.99999999999999,0.0
2194,1953-12-18,31.98262663159945,13.515201380130662,22.71876611946776,-0.2719354838709677,0.254,89.99999999999999,0.0
2195,1953-12-19,32.056436155408974,14.037782025291953,22.618766119467757,-0.3025806451612903,0.253,89.49999999999999,0.0
2196,1953-12-20,32.165631557707826,14.371115358625286,22.470379022693564,-0.3332258064516129,0.252,92.49999999999999,0.35
2197,1953-12-21,32.048818521017736,14.471115358625287,22.43704568936023,-0.3638709677419355,0.251,100.49999999999999,0.95
2198,1953-12-22,31.78215185435107,14.337782025291952,22.23410042678729,-0.3945161290322581,0.25,98.49999999999999,0.0
2199,1953-12-23,31.748818521017736,13.637782025291953,22.078435581614247,-0.42516129032258065,0.249,89.49999999999999,0.0
2200,1953-12-24,31.78215185435107,13.571115358625287,21.967154371481207,-0.45580645161290323,0.248,85.49999999999999,0.0
2201,1953-12-25,31.58215185435107,13.437782025291954,21.83590664834824,-0.4864516129032258,0.247,85.49999999999999,0.0
2202,1953-12-26,31.015485187684405,13.021690071268965,21.45172585738779,-0.5170967741935484,0.246,85.49999999999999,0.0
2203,1953-12-27,30.340908916497963,12.574906445537971,20.985059190721124,-0.547741935483871,0.245,98.49999999999999,0.91
2204,1953-12-28,29.874242249831298,11.89879533442686,20.816170301832233,-0.5783870967741935,0.244,98.49999999999999,0.0
2205,1953-12-29,29.00757558316463,11.341017556649081,20.60326707602578,-0.6090322580645161,0.243,107.49999999999999,0.7
2206,1953-12-30,28.6742422498313,10.587684223315746,20.403813524113215,-0.6396774193548387,0.242,107.49999999999999,0.0
2207,1953-12-31,29.040908916497965,10.554350889982413,20.192834239744098,-0.6703225806451613,0.241,97.49999999999999,0.0
2208,1954-01-01,29.256385106974154,11.034148869780392,20.359500906410762,-0.7009677419354838,0.24,95.49999999999999,0.0
2209,1954-01-02,29.5038427340928,11.10081553644706,20.272127169037027,-0.7316129032258065,0.239,90.49999999999999,0.0
2210,1954-01-03,29.663729739742514,11.234148869780393,20.29608550237036,-0.762258064516129,0.23800000000000002,82.49999999999999,0.0
2211,1954-01-04,29.842618628631403,11.434148869780392,20.4895198458047,-0.7929032258064517,0.23700000000000002,72.49999999999999,0.0
2212,1954-01-05,30.475951961964736,11.645086369780392,20.48443510004199,-0.8235483870967741,0.23600000000000002,72.49999999999999,0.0
2213,1954-01-06,31.042618628631406,12.02737803644706,20.611553744109788,-0.8541935483870968,0.23500000000000001,59.499999999999986,0.0
2214,1954-01-07,31.62706307307585,12.706670965739988,21.178220410776454,-0.8848387096774193,0.234,46.499999999999986,0.0
2215,1954-01-08,31.82706307307585,12.873337632406654,21.228818701374745,-0.915483870967742,0.233,50.999999999999986,0.37
2216,1954-01-09,31.663986149998927,12.740004299073322,21.04109940312913,-0.9461290322580644,0.232,45.999999999999986,0.1
2217,1954-01-10,32.063986149998925,12.740004299073322,21.09643096811587,-0.9767741935483871,0.231,45.999999999999986,0.0
2218,1954-01-11,31.99731948333226,12.906670965739988,21.04436664825494,-1.0074193548387096,0.23,45.999999999999986,0.0
2219,1954-01-12,31.930652816665592,12.94000429907332,21.04966967855797,-1.0380645161290323,0.229,46.999999999999986,0.07
2220,1954-01-13,31.49731948333226,12.673337632406655,21.1587295076178,-1.0687096774193547,0.228,48.999999999999986,0.08
2221,1954-01-14,31.263986149998924,12.43039977929931,20.875396174284464,-1.0993548387096774,0.227,52.999999999999986,0.36
2222,1954-01-15,30.697319483332258,12.4292886681882,20.82308848197677,-1.13,0.226,52.999999999999986,0.0
2223,1954-01-16,30.197319483332258,12.461909267927444,20.723088481976774,-1.1241935483870966,0.22174193548387097,52.999999999999986,0.0
2224,1954-01-17,29.99731948333226,12.532088479396977,20.856421815310107,-1.1183870967741933,0.21748387096774194,52.999999999999986,0.0
2225,1954-01-18,29.963986149998924,12.576174500902352,20.834883353771644,-1.1125806451612903,0.2132258064516129,52.999999999999986,0.0
2226,1954-01-19,29.863986149998926,12.709507834235687,20.824011191286576,-1.106774193548387,0.20896774193548387,51.999999999999986,0.13
2227,1954-01-20,30.129013472403297,12.74284116756902,21.08811375538914,-1.1009677419354837,0.20470967741935484,39.999999999999986,0.0
2228,1954-01-21,30.66234680573663,13.009507834235686,21.12727017615417,-1.0951612903225805,0.2004516129032258,39.999999999999986,0.0
2229,1954-01-22,30.7290134724033,13.65142702615488,21.187379465771656,-1.0893548387096774,0.1961935483870968,39.999999999999986,0.0
2230,1954-01-23,30.895680139069963,13.751427026154879,21.17923094426628,-1.0835483870967741,0.19193548387096776,43.999999999999986,0.55
2231,1954-01-24,30.56234680573663,13.902942177670031,21.23770088962147,-1.0777419354838709,0.18767741935483873,52.999999999999986,1.2
2232,1954-01-25,30.695680139069964,14.00294217767003,21.31470219340243,-1.0719354838709676,0.1834193548387097,72.99999999999999,3.4
2233,1954-01-26,30.970256410256404,13.836275511003363,21.467009885710123,-1.0661290322580643,0.17916129032258066,59.999999999999986,0.0
2234,1954-01-27,31.23692307692307,14.269608844336696,21.51975294126568,-1.0603225806451613,0.17490322580645162,59.999999999999986,0.0
2235,1954-01-28,31.83692307692307,14.469608844336697,21.539005373421336,-1.054516129032258,0.1706451612903226,51.999999999999986,0.24
2236,1954-01-29,32.30358974358974,14.902942177670031,21.613330720205695,-1.0487096774193547,0.16638709677419355,51.999999999999986,0.0
2237,1954-01-30,32.83692307692307,15.184192177670031,21.932219609094588,-1.0429032258064515,0.16212903225806452,51.999999999999986,0.0
2238,1954-01-31,33.53692307692307,15.19465060812846,22.132219609094587,-1.0370967741935484,0.1578709677419355,51.999999999999986,0.0
2239,1954-02-01,34.20358974358974,15.424998866834928,22.38626001313499,-1.0312903225806451,0.15361290322580645,51.999999999999986,0.0
2240,1954-02-02,35.003589743589735,15.644606709972182,22.695635013134993,-1.0254838709677419,0.14935483870967742,51.999999999999986,0.0
2241,1954-02-03,35.8702564102564,15.910292984481988,22.968867336367317,-1.0196774193548386,0.14509677419354838,51.999999999999986,0.0
2242,1954-02-04,36.30358974358974,15.983435086472037,23.368867336367316,-1.0138709677419353,0.14083870967741935,51.999999999999986,0.0
2243,1954-02-05,36.70358974358974,16.017810086472036,23.468867336367317,-1.0080645161290323,0.13658064516129031,51.999999999999986,0.0
2244,1954-02-06,37.13692307692307,16.052447505437815,23.235534003033983,-1.002258064516129,0.13232258064516128,51.999999999999986,0.0
2245,1954-02-07,37.7702564102564,16.63860135159166,23.429380156880136,-0.9964516129032257,0.12806451612903225,44.999999999999986,0.0
2246,1954-02-08,38.86666666666666,17.23959637646728,23.962713490213467,-0.9906451612903225,0.12380645161290323,42.999999999999986,0.0
2247,1954-02-09,39.39999999999999,17.94253755293787,24.287841695341672,-0.9848387096774193,0.11954838709677419,42.999999999999986,0.0
2248,1954-02-10,39.76666666666666,18.214676856420457,24.531431438931413,-0.9790322580645161,0.11529032258064516,42.999999999999986,0.0
2249,1954-02-11,39.99999999999999,18.41663764073418,24.651128408628384,-0.9732258064516128,0.11103225806451612,42.999999999999986,0.0
2250,1954-02-12,40.39999999999999,18.886245483871438,24.95317969067967,-0.9674193548387097,0.1067741935483871,40.999999999999986,0.0
2251,1954-02-13,40.533333333333324,19.17804035566631,25.103179690679667,-0.9616129032258064,0.10251612903225807,44.999999999999986,0.7
2252,1954-02-14,40.46666666666666,19.111373688999645,25.124605030046187,-0.9558064516129032,0.09825806451612903,56.999999999999986,2.3
2253,1954-02-15,40.46666666666666,18.815476253102208,25.13931091239913,-0.95,0.094,56.999999999999986,0.0
2254,1954-02-16,40.26666666666666,18.52085259718823,24.934765457853675,-0.9571428571428571,0.09421428571428571,56.999999999999986,0.0
2255,1954-02-17,40.66666666666666,18.55766851758624,25.08963725272547,-0.9642857142857142,0.09442857142857143,56.999999999999986,0.0
2256,1954-02-18,40.93333333333332,18.291001850919574,25.085712432382742,-0.9714285714285714,0.09464285714285714,76.99999999999999,2.4
2257,1954-02-19,40.93333333333332,17.891001850919572,25.064256927103706,-0.9785714285714285,0.09485714285714286,81.99999999999999,0.38
2258,1954-02-20,40.699999999999996,17.824335184252906,25.123999574162532,-0.9857142857142857,0.09507142857142857,81.99999999999999,0.0
2259,1954-02-21,40.93333333333332,17.882415992333716,25.15982046968492,-0.9928571428571428,0.09528571428571429,81.99999999999999,0.0
2260,1954-02-22,40.96666666666666,17.906435600176852,25.190549636351587,-1.0,0.0955,77.99999999999999,0.0
2261,1954-02-23,41.533333333333324,17.888253781995036,25.157706499096683,-1.0071428571428571,0.09571428571428571,68.99999999999999,0.0
2262,1954-02-24,41.96666666666666,18.220116527093076,25.298219319609508,-1.0142857142857142,0.09592857142857143,48.999999999999986,0.0
2263,1954-02-25,42.23333333333333,18.855410644740132,25.445911627301815,-1.0214285714285714,0.09614285714285714,48.999999999999986,0.0
2264,1954-02-26,42.29999999999999,18.788743978073466,25.457579848694852,-1.0285714285714285,0.09635714285714286,52.999999999999986,0.5
2265,1954-02-27,41.687373737373726,18.55541064474013,25.284563975678978,-1.0357142857142856,0.09657142857142857,56.999999999999986,0.37
2266,1954-02-28,41.154040404040394,18.2220773114068,25.328379049494053,-1.0428571428571427,0.0967857142857143,56.999999999999986,0.0
2267,1954-03-01,40.20959595959595,17.6408273114068,24.89504571616072,-1.0499999999999998,0.097,59.999999999999986,0.2
2268,1954-03-02,39.27782512626262,17.05057090115039,24.561712382827388,-1.0571428571428572,0.09721428571428571,60.999999999999986,0.0
2269,1954-03-03,38.977825126262616,16.520222642443926,24.470707091822096,-1.0642857142857143,0.09742857142857143,60.999999999999986,0.0
2270,1954-03-04,38.27782512626262,16.40061479930667,24.236332091822096,-1.0714285714285714,0.09764285714285714,60.999999999999986,0.0
2271,1954-03-05,37.91115845959595,16.134928524796866,24.103527859017863,-1.0785714285714285,0.09785714285714286,60.999999999999986,0.0
2272,1954-03-06,37.544491792929286,16.217515589473482,23.8248393344277,-1.0857142857142856,0.09807142857142857,60.999999999999986,0.0
2273,1954-03-07,37.07782512626262,16.35761975614015,23.691506001094368,-1.0928571428571427,0.0982857142857143,60.999999999999986,0.0
2274,1954-03-08,36.64449179292929,16.497335241214778,23.8248393344277,-1.0999999999999999,0.0985,61.999999999999986,0.0
2275,1954-03-09,36.31115845959595,16.679410561727597,24.024839334427703,-1.107142857142857,0.09871428571428571,63.999999999999986,0.61
2276,1954-03-10,35.877825126262614,16.845611304047743,23.99150600109437,-1.114285714285714,0.09892857142857144,63.999999999999986,0.0
2277,1954-03-11,35.511158459595954,16.276003460910488,23.815464334427702,-1.1214285714285714,0.09914285714285714,76.99999999999999,1.45
2278,1954-03-12,35.07191114776799,15.637197490761233,23.248797667761036,-1.1285714285714286,0.09935714285714287,83.99999999999999,0.53
2279,1954-03-13,35.11798957914054,14.935236706447508,23.348797667761037,-1.1357142857142857,0.09957142857142857,82.99999999999999,0.0
